x1;x2;x3
-0.829997906138265;-1.82719108296903;-1.31931479896794
0.533186543818865;-0.444911823872137;-1.79519332005601
2.44691266105148;-0.35530102052751;-0.872064962879702
-0.327790604819069;-0.551218328189208;-0.0513394576998097
0.691068923098996;-2.39611805380822;1.21767616326462
0.290856361424538;1.55480342429042;3.2513855929453
-0.0322243469900247;0.367089401892214;4.69907051516526
1.41363161724737;-0.248995091631827;6.96113645609634
0.493410321399511;0.181751061268382;10.2057433438523
-1.10873862208405;-0.368616467964097;12.1339472987219
-0.151010843286863;1.00069196058398;13.732000731601
-0.647246229525297;-1.19429221528792;15.262942320206
0.115427678309059;0.705551008823301;16.5025691717166
0.671779856029263;1.90814793654116;17.5773397774931
0.333494291972989;0.808513239616806;17.9070111330771
-0.610796799298011;-0.424262809757932;17.7115938720594
2.01816225037373;0.217415517730578;18.5604763975675
-0.758880688538057;1.97132661154104;18.4991347572195
-2.07895009706727;0.689577568328075;15.7810092961152
0.16359380801769;2.52662140381306;12.5292234897183
-0.294451081691946;2.07213347477816;9.54276002539378
-0.913352853125386;-0.99376016334597;7.10692327039964
0.242953442498353;-1.02358191256273;4.99131847632681
-2.06418184493544;-0.942403992991023;1.68858464774458
0.577839188915751;-0.0353131669475333;-0.845250353374534
-0.397268837701183;-0.171458653698339;-2.26456261512126
-1.66012491771783;1.84820023256322;-4.90063930618678
-0.0100874537606637;2.2502203471536;-6.74034246659283
0.187069099193108;-1.34493689097886;-8.4066649930514
-2.41366485542279;-2.57044328778344;-10.8569068198805
0.0754977583289229;-2.19056375320781;-11.2854399428466
-0.879121296133239;-1.70963328580149;-11.4157196400683
-1.64870569616705;-1.55383347532365;-13.0653696269295
-0.591801344897026;1.19376731232756;-14.76549219747
0.0519205807654717;0.528150144637838;-15.3224076132555
-1.18064506875155;-0.298808538030113;-15.1920186151342
0.111736493523832;-0.585759087147338;-15.7999231748375
-0.567701918583243;-0.962820703523706;-16.3796258708155
0.222300318121033;-0.351422001867584;-15.3025585163124
0.470319477473919;0.56434570632092;-14.4661213946826
-1.94822261499887;1.37843445571953;-15.0780419942476
0.703173893646472;1.25618459577145;-14.6331258977091
0.733441669671572;2.0857735053447;-14.3433630697896
-0.470972857154845;0.919704810341731;-14.1059434713887
0.0656694634272328;1.09841833917272;-12.9391448195095
-1.00074193023168;0.773246287380887;-13.0535791673671
-0.875510937653938;1.42963325851238;-14.9080039953364
0.373078426994208;1.81400685100259;-15.9607426222184
0.259244084076399;0.430199010102381;-15.4098051022077
0.80947579532913;1.20506730696169;-14.4342735031329
2.24121044246328;1.94333245456503;-12.4841005038436
0.0194823751083627;1.87884234550341;-10.1310289889021
-0.793522178401036;0.688838711493103;-9.08425339313605
1.12379950557482;2.78280552745281;-8.59488644471286
0.894043819991489;3.86408912314573;-6.3469855491287
1.7199585763122;2.06049815640946;-3.50799307222301
0.894737661266652;2.27842883081849;-1.02893537946437
-1.83123990353417;1.91280881177331;-0.222245690424399
-2.13339562903499;2.96792926279718;-1.57218315857924
0.297369954396319;4.26261071257055;-3.1417807533276
-0.452172565231364;4.23346111803768;-4.95258398604943
0.00893784592033592;2.9821081383178;-6.58303322889555
0.0997304723741468;3.59574987431534;-8.40991322515426
0.0313117459801962;1.4587129573793;-10.0253377703481
-1.08468476316117;2.15233440414328;-11.4628878336452
1.5580818874343;1.87850137431089;-11.384576034811
2.44044471424774;1.63860814460247;-9.72414411485531
1.59650274153258;3.07223055905677;-7.08293114445362
1.1783220663981;2.82545679209699;-4.40360172360303
-0.241791489587462;3.39407952797607;-1.91193608627294
0.815825800402157;0.998167163252585;1.38979891690963
-0.0450540124755462;2.32496375747399;3.84033291878322
-1.00158295505158;2.43987504278855;4.81591546193131
0.917480173334367;0.772360802148932;6.15426000348786
-0.218302250156882;1.35463483271327;7.95194853192792
0.53587239265321;0.105982616324053;9.3399880074457
-1.41220357116037;0.820192736645533;9.50964589831964
0.549253169297883;0.992211753588914;8.37453583218478
1.47256198793018;0.662438329094761;8.82671167654206
2.30304726338782;0.895066786863231;10.6792908570769
-0.0312961230736734;0.770787459695535;12.0565064676643
3.08793508221968;0.409227580071823;15.0141091679991
2.98044217997104;-1.23339077913803;19.8565558164715
1.78059483772908;-2.13602971959825;25.2685303911545
-1.96158881422176;-3.10471305552207;27.3486724550775
-1.0645061527678;0.0474104710890156;25.6726474342064
0.468886163809217;-0.956878916246348;24.7447045544588
-0.292827811872247;-1.07915069274765;23.9997887731704
-1.57991886137151;-1.53921212779865;22.4002996540538
0.221449919845244;-2.66253594997526;21.9296132729598
3.08262689777098;-2.26015263992341;23.6647120291127
-0.736193404285834;-2.69307308664597;24.3120404875795
-1.29503259218597;0.9390383292581;22.7005950121889
1.31015320070033;-0.898454732707446;20.9601268693388
1.25161411445592;-1.59519894884768;19.9723018820784
1.40304452351471;-1.36066726352914;19.6250202399827
-1.23414033898817;-2.76801578044064;20.3728827245683
-1.38320164596836;-0.521657097516633;20.4812557626428
2.47530785222881;-1.89972793996651;21.8769732631857
0.418185790467038;0.503834135961896;24.8643548302311
-0.0465321773929117;-0.650819873344907;26.9489289564352
-0.272518823300874;0.605202230231771;27.2990966748763
1.36454971434229;-0.637865693809202;27.2630089316248
